141|17760616|237254|1|2|4|19/04/2018
142|17760707|237471|1|2|4|19/04/2018
143|17760772|237512|1|2|4|19/04/2018
144|17859814|076370|1|2|4|19/04/2018
145|18521066|076302|1|2|4|19/04/2018
146|18587869|076290|1|2|4|19/04/2018
147|18587893|076396|1|2|4|19/04/2018
148|18587935|076262|1|2|4|19/04/2018
149|18587968|076361|1|2|4|19/04/2018
150|18587976|076138|1|2|4|19/04/2018
151|18803621|076146|1|2|4|19/04/2018
152|18803688|076136|1|2|4|19/04/2018
153|18803738|076150|1|2|4|19/04/2018
154|19197114|076294|1|2|4|19/04/2018
155|19565062|076123|1|2|4|19/04/2018
156|19565070|076225|1|2|4|19/04/2018
157|19565088|076263|1|2|4|19/04/2018
158|19565096|076264|1|2|4|19/04/2018
159|19565104|076283|1|2|4|19/04/2018
160|19565112|076291|1|2|4|19/04/2018
161|19565120|076309|1|2|4|19/04/2018
162|19565138|076334|1|2|4|19/04/2018
163|19565146|076335|1|2|4|19/04/2018
164|19565161|076362|1|2|4|19/04/2018
165|20237719|237435|1|2|4|19/04/2018
166|20237750|237373|1|2|4|19/04/2018
167|20237842|237359|1|2|4|19/04/2018
168|20237859|237446|1|2|4|19/04/2018
169|20237792|237358|1|2|4|19/04/2018
170|20237818|237305|1|2|4|19/04/2018
171|20237909|237306|1|2|4|19/04/2018
172|20237917|237360|1|2|4|19/04/2018
173|20451369|076170|1|2|4|19/04/2018
174|20451377|076261|1|2|4|19/04/2018
175|21007657|076345|1|2|4|19/04/2018
176|21007665|076157|1|2|4|19/04/2018
177|21007673|076265|1|2|4|19/04/2018
178|21007699|076379|1|2|4|19/04/2018
179|21007707|076266|1|2|4|19/04/2018
180|21007723|076158|1|2|4|19/04/2018
181|21007731|076147|1|2|4|19/04/2018
182|21007764|076187|1|2|4|19/04/2018
183|21007772|076243|1|2|4|19/04/2018
184|21007780|076267|1|2|4|19/04/2018
185|21007798|076289|1|2|4|19/04/2018
186|21007848|076191|1|2|4|19/04/2018
187|21007897|076160|1|2|4|19/04/2018
188|21007913|076203|1|2|4|19/04/2018
189|21007921|076310|1|2|4|19/04/2018
190|21007939|076180|1|2|4|19/04/2018
191|21007822|076182|1|2|4|19/04/2018
192|21007954|076168|1|2|4|19/04/2018
193|21008010|076380|1|2|4|19/04/2018
194|21008093|076270|1|2|4|19/04/2018
195|21008101|076363|1|2|4|19/04/2018
196|21008127|076245|1|2|4|19/04/2018
197|21008176|076226|1|2|4|19/04/2018
198|21008184|076348|1|2|4|19/04/2018
199|21008192|076364|1|2|4|19/04/2018
200|21008200|076208|1|2|4|19/04/2018
201|21008218|076311|1|2|4|19/04/2018
202|21008051|076143|1|2|4|19/04/2018
203|21063262|076194|1|2|4|19/04/2018
204|21084672|076141|1|2|4|19/04/2018
205|21084680|076152|1|2|4|19/04/2018
206|21084698|076242|1|2|4|19/04/2018
207|21089309|076206|1|2|4|19/04/2018
208|23888583|076134|1|2|4|19/04/2018
209|23888609|076324|1|2|4|19/04/2018
210|23888617|076385|1|2|4|19/04/2018
211|23888625|076319|1|2|4|19/04/2018
212|23888633|076390|1|2|4|19/04/2018
213|23888641|076215|1|2|4|19/04/2018
214|23888658|076329|1|2|4|19/04/2018
215|23908548|076317|1|2|4|19/04/2018
216|23908555|076163|1|2|4|19/04/2018
217|23908563|076196|1|2|4|19/04/2018
218|23908571|076272|1|2|4|19/04/2018
219|23908589|076395|1|2|4|19/04/2018
220|23908597|076174|1|2|4|19/04/2018
221|23908613|076235|1|2|4|19/04/2018
222|23908654|076195|1|2|4|19/04/2018
223|23908662|076365|1|2|4|19/04/2018
224|23908936|076356|1|2|4|19/04/2018
225|23908944|076296|1|2|4|19/04/2018
226|23908951|076375|1|2|4|19/04/2018
227|23908969|076209|1|2|4|19/04/2018
228|23908977|076271|1|2|4|19/04/2018
229|23908993|076381|1|2|4|19/04/2018
230|23911328|076125|1|2|4|19/04/2018
231|23916657|076327|1|2|4|19/04/2018
232|23916665|076241|1|2|4|19/04/2018
233|23916673|076353|1|2|4|19/04/2018
234|23916681|076165|1|2|4|19/04/2018
235|23916699|076274|1|2|4|19/04/2018
236|23917408|076346|1|2|4|19/04/2018
237|23917416|076313|1|2|4|19/04/2018
238|23917481|076142|1|2|4|19/04/2018
239|23917499|076330|1|2|4|19/04/2018
240|23917507|076347|1|2|4|19/04/2018
241|23917515|076276|1|2|4|19/04/2018
242|23917549|076188|1|2|4|19/04/2018
243|23917457|076250|1|2|4|19/04/2018
244|23917465|076366|1|2|4|19/04/2018
245|24323846|237485|1|2|4|19/04/2018
246|24651360|237356|1|2|4|19/04/2018
247|24651386|237406|1|2|4|19/04/2018
248|24651394|237357|1|2|4|19/04/2018
249|24694469|237425|1|2|4|19/04/2018
250|24694477|237361|1|2|4|19/04/2018
251|24694501|237514|1|2|4|19/04/2018
252|24694519|237407|1|2|4|19/04/2018
253|24694527|237496|1|2|4|19/04/2018
254|24694584|237319|1|2|4|19/04/2018
255|24733747|237321|1|2|4|19/04/2018
256|24733796|237307|1|2|4|19/04/2018
257|24733861|237411|1|2|4|19/04/2018
258|24733887|237410|1|2|4|19/04/2018
259|24733895|237492|1|2|4|19/04/2018
260|24733903|237249|1|2|4|19/04/2018
261|24733911|237491|1|2|4|19/04/2018
262|24733960|237515|1|2|4|19/04/2018
263|24733978|237374|1|2|4|19/04/2018
264|24733986|237497|1|2|4|19/04/2018
265|24733820|237545|1|2|4|19/04/2018
266|24734000|237352|1|2|4|19/04/2018
267|24734034|237472|1|2|4|19/04/2018
268|24734059|237482|1|2|4|19/04/2018
269|21089184|075154|1|2|4|20/04/2018
270|23813128|074697|1|2|4|20/04/2018
271|23813144|074667|1|2|4|20/04/2018
272|23818556|075030|1|2|4|20/04/2018
273|23909066|074759|1|2|4|20/04/2018
274|23909660|074710|1|2|4|20/04/2018
275|23909694|074487|1|2|4|20/04/2018
276|23910122|074908|1|2|4|20/04/2018
277|23910189|074671|1|2|4|20/04/2018
278|23910197|074625|1|2|4|20/04/2018
279|24653101|234677|1|2|4|20/04/2018
280|29234014|075186|1|2|4|20/04/2018
281|29234022|075127|1|2|4|20/04/2018
282|29274077|075054|1|2|4|20/04/2018
283|12322701|234654|1|0|4|20/04/2018
284|12322982|234836|1|0|4|20/04/2018
285|12324798|234966|1|0|4|20/04/2018
286|12325159|234897|1|0|4|20/04/2018
287|12325241|234820|1|0|4|20/04/2018
288|12327726|234810|1|0|4|20/04/2018
289|12327734|234672|1|0|4|20/04/2018
290|12327809|234946|1|0|4|20/04/2018
291|12329268|234921|1|0|4|20/04/2018
292|12329318|234853|1|0|4|20/04/2018
293|12329433|234758|1|0|4|20/04/2018
294|12329532|234763|1|0|4|20/04/2018
295|12330563|234731|1|0|4|20/04/2018
296|12330704|234765|1|0|4|20/04/2018
297|12330720|234981|1|0|4|20/04/2018
298|12331652|234962|1|0|4|20/04/2018
299|12334896|234947|1|0|4|20/04/2018
300|12336990|234682|1|0|4|20/04/2018
301|12337162|234948|1|0|4|20/04/2018
302|12341354|234766|1|0|4|20/04/2018
303|12342345|234943|1|0|4|20/04/2018
304|12342741|234767|1|0|4|20/04/2018
305|12345926|234717|1|0|4|20/04/2018
306|12346171|234915|1|0|4|20/04/2018
307|12346783|234972|1|0|4|20/04/2018
308|12347005|234768|1|0|4|20/04/2018
309|12347062|234671|1|0|4|20/04/2018
310|12347419|234916|1|0|4|20/04/2018
311|12347807|234648|1|0|4|20/04/2018
312|12348599|234881|1|0|4|20/04/2018
313|12348664|234970|1|0|4|20/04/2018
314|12348821|234882|1|0|4|20/04/2018
315|12356345|234900|1|0|4|20/04/2018
316|12356436|234977|1|0|4|20/04/2018
317|12357483|234729|1|0|4|20/04/2018
318|12357525|234951|1|0|4|20/04/2018
319|12363267|234658|1|0|4|20/04/2018
320|12367565|234952|1|0|4|20/04/2018
321|12367672|234844|1|0|4|20/04/2018
322|12367789|234655|1|0|4|20/04/2018
323|12368324|234792|1|0|4|20/04/2018
324|12372201|234847|1|0|4|20/04/2018
325|12372342|234982|1|0|4|20/04/2018
326|12373183|234945|1|0|4|20/04/2018
327|12373373|234925|1|0|4|20/04/2018
328|12373456|234824|1|0|4|20/04/2018
329|12389064|234826|1|0|4|20/04/2018
330|12389395|234849|1|0|4|20/04/2018
331|12389627|234984|1|0|4|20/04/2018
332|12389841|234883|1|0|4|20/04/2018
333|12390278|234651|1|0|4|20/04/2018
334|12391896|234884|1|0|4|20/04/2018
335|12391946|234955|1|0|4|20/04/2018
336|12392647|234659|1|0|4|20/04/2018
337|12393488|234973|1|0|4|20/04/2018
338|12393793|234803|1|0|4|20/04/2018
339|12397851|234893|1|0|4|20/04/2018
340|12401406|234895|1|0|4|20/04/2018
341|12401448|234669|1|0|4|20/04/2018
342|12535179|162325|1|0|4|20/04/2018
343|12557264|166990|1|0|4|20/04/2018
344|12563320|168293|1|0|4|19/04/2018
345|12563619|168492|1|0|4|20/04/2018
346|12563775|168484|1|0|4|19/04/2018
347|12565267|168404|1|0|4|19/04/2018
348|15967106|234690|1|0|4|20/04/2018
349|15967114|234956|1|0|4|20/04/2018
350|15967379|234740|1|0|4|20/04/2018
351|15967783|234673|1|0|4|20/04/2018
352|15967866|234858|1|0|4|20/04/2018
353|15967999|234692|1|0|4|20/04/2018
354|15968005|234885|1|0|4|20/04/2018
355|15968047|234728|1|0|4|20/04/2018
356|15968070|234675|1|0|4|20/04/2018
357|15968112|234994|1|0|4|20/04/2018
358|15968138|234874|1|0|4|20/04/2018
359|15968229|234957|1|0|4|20/04/2018
360|15968252|234807|1|0|4|20/04/2018
361|15968294|234886|1|0|4|20/04/2018
362|15968310|234693|1|0|4|20/04/2018
363|15968336|234958|1|0|4|20/04/2018
364|15968559|234808|1|0|4|20/04/2018
365|15968617|234743|1|0|4|20/04/2018
366|15968369|234887|1|0|4|20/04/2018
367|15968377|234694|1|0|4|20/04/2018
368|15968484|234695|1|0|4|20/04/2018
369|15968815|234781|1|0|4|20/04/2018
370|15968864|234899|1|0|4|20/04/2018
371|15968740|234888|1|0|4|20/04/2018
372|15968757|234697|1|0|4|20/04/2018
373|16581203|074387|1|0|4|20/04/2018
374|16581237|074437|1|0|4|20/04/2018
375|16581450|074386|1|0|4|20/04/2018
376|16581484|074480|1|0|4|20/04/2018
377|16581641|074474|1|0|4|20/04/2018
378|16791190|074373|1|0|4|20/04/2018
379|16791208|074503|1|0|4|20/04/2018
380|16791216|074438|1|0|4|20/04/2018
381|16791232|074519|1|0|4|20/04/2018
382|16791273|074424|1|0|4|20/04/2018
383|16791323|074520|1|0|4|20/04/2018
384|16791364|074379|1|0|4|20/04/2018
385|16791398|074531|1|0|4|20/04/2018
386|16791596|074578|1|0|4|20/04/2018
387|16791620|074441|1|0|4|20/04/2018
388|16792925|074417|1|0|4|20/04/2018
389|16792933|074439|1|0|4|20/04/2018
390|16792941|074558|1|0|4|20/04/2018
391|16792958|074440|1|0|4|20/04/2018
392|16793063|074488|1|0|4|20/04/2018
393|16793626|074591|1|0|4|20/04/2018
394|16793634|074576|1|0|4|20/04/2018
395|16793642|074489|1|0|4|20/04/2018
396|16793725|074388|1|0|4|20/04/2018
397|16793741|074521|1|0|4|20/04/2018
398|16793824|074463|1|0|4|20/04/2018
399|16794111|074525|1|0|4|20/04/2018
400|16794129|074420|1|0|4|20/04/2018
401|16794723|074512|1|0|4|20/04/2018
402|16794749|074389|1|0|4|20/04/2018
403|16794863|074390|1|0|4|20/04/2018
404|16840666|074423|1|0|4|20/04/2018
405|16848784|074494|1|0|4|20/04/2018
406|16848818|074362|1|0|4|20/04/2018
407|17278379|234657|1|0|4|20/04/2018
408|17278536|234866|1|0|4|20/04/2018
409|17278577|234904|1|0|4|20/04/2018
410|17775895|234734|1|0|4|20/04/2018
411|17775994|234699|1|0|4|20/04/2018
412|17776018|234799|1|0|4|20/04/2018
413|17776034|234959|1|0|4|20/04/2018
414|17776059|234804|1|0|4|20/04/2018
415|17776166|234938|1|0|4|20/04/2018
416|17776240|234700|1|0|4|20/04/2018
417|17776422|234941|1|0|4|20/04/2018
418|17776448|234783|1|0|4|20/04/2018
419|17781216|234698|1|0|4|20/04/2018
420|17789599|234976|1|0|4|20/04/2018
421|17793559|234718|1|0|4|20/04/2018
422|17826284|234744|1|0|4|20/04/2018
423|17826292|234935|1|0|4|20/04/2018
424|17826300|234701|1|0|4|20/04/2018
425|17842935|074532|1|0|4|20/04/2018
426|17880661|074442|1|0|4|20/04/2018
427|18532568|074443|1|0|4|20/04/2018
428|18532592|074560|1|0|4|20/04/2018
429|18532618|074581|1|0|4|20/04/2018
430|18532675|074582|1|0|4|20/04/2018
431|18532956|074444|1|0|4|20/04/2018
432|18539159|074445|1|0|4|20/04/2018
433|18539266|074495|1|0|4|20/04/2018
434|18609796|074397|1|0|4|20/04/2018
435|18609820|074357|1|0|4|20/04/2018
436|18609887|074342|1|0|4|20/04/2018
437|18825277|074351|1|0|4|20/04/2018
438|18825293|074347|1|0|4|20/04/2018
439|18989081|234917|1|0|4|20/04/2018
440|18989107|234703|1|0|4|20/04/2018
441|18989149|234851|1|0|4|20/04/2018
442|19005481|234854|1|0|4|20/04/2018
443|19005507|234704|1|0|4|20/04/2018
444|19056518|074533|1|0|4|20/04/2018
445|19056575|074562|1|0|4|20/04/2018
446|19056625|074500|1|0|4|20/04/2018
447|19056930|074496|1|0|4|20/04/2018
448|19056948|074447|1|0|4|20/04/2018
449|19056955|074398|1|0|4|20/04/2018
450|19056963|074433|1|0|4|20/04/2018
451|19056971|074527|1|0|4|20/04/2018
452|19057094|074540|1|0|4|20/04/2018
453|19057102|074534|1|0|4|20/04/2018
454|19057110|074410|1|0|4|20/04/2018
455|19156185|074436|1|0|4|20/04/2018
456|19156219|074593|1|0|4|20/04/2018
457|19156268|074400|1|0|4|20/04/2018
458|19156276|074555|1|0|4|20/04/2018
459|19156300|074583|1|0|4|20/04/2018
460|19156318|074376|1|0|4|20/04/2018
461|19156326|074506|1|0|4|20/04/2018
462|19156433|074343|1|0|4|20/04/2018
463|19547912|074446|1|0|4|20/04/2018
464|19548175|074497|1|0|4|20/04/2018
465|19548191|074448|1|0|4|20/04/2018
466|19548274|074349|1|0|4|20/04/2018
467|20255786|234877|1|0|4|20/04/2018
468|20255794|234821|1|0|4|20/04/2018
469|20255802|234790|1|0|4|20/04/2018
470|20255752|234876|1|0|4|20/04/2018
471|20255760|234786|1|0|4|20/04/2018
472|20255992|234791|1|0|4|20/04/2018
473|20256016|234963|1|0|4|20/04/2018
474|20256024|234787|1|0|4|20/04/2018
475|20256073|234706|1|0|4|20/04/2018
476|20256081|234878|1|0|4|20/04/2018
477|20278721|234912|1|0|4|20/04/2018
478|20309898|234961|1|0|4|20/04/2018
479|20733089|074411|1|0|4|20/04/2018
480|23800125|074529|1|0|4|20/04/2018
481|23800158|074537|1|0|4|20/04/2018
482|23800174|074550|1|0|4|20/04/2018
483|23800190|074595|1|0|4|20/04/2018
484|23800356|074491|1|0|4|20/04/2018
485|23813029|074350|1|0|4|20/04/2018
486|23813086|074381|1|0|4|20/04/2018
487|23813169|074458|1|0|4|20/04/2018
488|23813177|074449|1|0|4|20/04/2018
489|23816691|074573|1|0|4|20/04/2018
490|23816717|074412|1|0|4|20/04/2018
491|23816774|074348|1|0|4|20/04/2018
492|23816618|074572|1|0|4|20/04/2018
493|23867876|074402|1|0|4|20/04/2018
494|23867884|074577|1|0|4|20/04/2018
495|23867892|074372|1|0|4|20/04/2018
496|23909116|074455|1|0|4|20/04/2018
497|23909157|074403|1|0|4|20/04/2018
498|23909165|074592|1|0|4|20/04/2018
499|23909272|074346|1|0|4|20/04/2018
500|23909447|074452|1|0|4|20/04/2018
501|23909454|074454|1|0|4|20/04/2018
502|23909462|074587|1|0|4|20/04/2018
503|23909470|074414|1|0|4|20/04/2018
504|23909504|074547|1|0|4|20/04/2018
505|23909553|074564|1|0|4|20/04/2018
506|23909603|074374|1|0|4|20/04/2018
507|23909611|074523|1|0|4|20/04/2018
508|23909637|074535|1|0|4|20/04/2018
509|23909686|074565|1|0|4|20/04/2018
510|23909702|074361|1|0|4|20/04/2018
511|23909942|074405|1|0|4|20/04/2018
512|23909959|074359|1|0|4|20/04/2018
513|23909967|074428|1|0|4|20/04/2018
514|23909975|074404|1|0|4|20/04/2018
515|23910007|074471|1|0|4|20/04/2018
516|23910015|074566|1|0|4|20/04/2018
517|23910023|074567|1|0|4|20/04/2018
518|24332607|234745|1|0|4|20/04/2018
519|24653119|234647|1|0|4|20/04/2018
520|24674883|234739|1|0|4|20/04/2018
521|24678702|234746|1|0|4|20/04/2018
522|24744546|234861|1|0|4|20/04/2018
523|24744561|234709|1|0|4|20/04/2018
524|24744579|234809|1|0|4|20/04/2018
525|24744587|234830|1|0|4|20/04/2018
526|24744686|234855|1|0|4|20/04/2018
527|24744702|234825|1|0|4|20/04/2018
528|24744785|234927|1|0|4|20/04/2018
529|24744884|234822|1|0|4|20/04/2018
530|24744918|234823|1|0|4|20/04/2018
531|24745030|234711|1|0|4|20/04/2018
532|24745071|234805|1|0|4|20/04/2018
533|24745139|234979|1|0|4|20/04/2018
534|24745154|234788|1|0|4|20/04/2018
535|24745238|234789|1|0|4|20/04/2018
536|24745287|234985|1|0|4|20/04/2018
537|24745311|234939|1|0|4|20/04/2018
538|24745402|234708|1|0|4|20/04/2018
539|24745451|234760|1|0|4|20/04/2018
540|24745469|234980|1|0|4|20/04/2018
541|24745527|234965|1|0|4|20/04/2018
542|24745543|234712|1|0|4|20/04/2018
543|24745550|234748|1|0|4|20/04/2018
544|24745568|234660|1|0|4|20/04/2018
545|24759726|234749|1|0|4|20/04/2018
546|24759734|234942|1|0|4|20/04/2018
547|24760112|234919|1|0|4|20/04/2018
548|24773347|234794|1|0|4|20/04/2018
549|24773354|234936|1|0|4|20/04/2018
550|27393952|234865|1|0|4|20/04/2018
551|27493810|234646|1|0|4|20/04/2018
552|27495989|234713|1|0|4|20/04/2018
553|27498629|234719|1|0|4|20/04/2018
554|27500242|234987|1|0|4|20/04/2018
555|27534902|234795|1|0|4|20/04/2018
556|27612773|234800|1|0|4|20/04/2018
557|27612781|234967|1|0|4|20/04/2018
558|27685811|234995|1|0|4|20/04/2018
559|27725559|234989|1|0|4|20/04/2018
560|27725591|234930|1|0|4|20/04/2018
561|27770720|234720|1|0|4|20/04/2018
562|27770795|234829|1|0|4|20/04/2018
563|27770803|234902|1|0|4|20/04/2018
564|27770878|234714|1|0|4|20/04/2018
565|27770894|234991|1|0|4|20/04/2018
566|27827827|234937|1|0|4|20/04/2018
567|27827892|234852|1|0|4|20/04/2018
568|27828056|234964|1|0|4|20/04/2018
569|27828114|234940|1|0|4|20/04/2018
570|27828148|234996|1|0|4|20/04/2018
571|27828155|234999|1|0|4|20/04/2018
572|27951304|074472|1|0|4|20/04/2018
573|27951312|074418|1|0|4|20/04/2018
574|27951320|074406|1|0|4|20/04/2018
575|27951338|074486|1|0|4|20/04/2018
576|27951346|074360|1|0|4|20/04/2018
577|27951387|074419|1|0|4|20/04/2018
578|27951395|074407|1|0|4|20/04/2018
579|27951429|074501|1|0|4|20/04/2018
580|28030553|074579|1|0|4|20/04/2018
581|28030561|074484|1|0|4|20/04/2018
582|28030595|074430|1|0|4|20/04/2018
583|28030611|074378|1|0|4|20/04/2018
584|28030629|074460|1|0|4|20/04/2018
585|28030645|074462|1|0|4|20/04/2018
586|28080624|074384|1|0|4|20/04/2018
587|28081051|074352|1|0|4|20/04/2018
588|28081093|074366|1|0|4|20/04/2018
589|28240723|074538|1|0|4|20/04/2018
590|29210691|074575|1|0|4|20/04/2018
591|29210741|074542|1|0|4|20/04/2018
592|29210832|074585|1|0|4|20/04/2018
593|29248220|074368|1|0|4|20/04/2018
594|29273897|074485|1|0|4|20/04/2018
595|29273913|074409|1|0|4|20/04/2018
596|29273921|074544|1|0|4|20/04/2018
597|29273939|074421|1|0|4|20/04/2018
598|29273954|074545|1|0|4|20/04/2018
599|29273988|074432|1|0|4|20/04/2018
600|29274028|074508|1|0|4|20/04/2018
601|29210758|074543|1|0|4|20/04/2018
602|29210766|074383|1|0|4|20/04/2018
603|29210774|074385|1|0|4|20/04/2018
604|29210709|074541|1|0|4|20/04/2018
605|29210725|074475|1|0|4|20/04/2018
606|29210733|074493|1|0|4|20/04/2018
607|28081465|074574|1|0|4|20/04/2018
608|28081473|074382|1|0|4|20/04/2018
609|28081044|074367|1|0|4|20/04/2018
610|28030603|074431|1|0|4|20/04/2018
611|27951403|074459|1|0|4|20/04/2018
612|27951411|074415|1|0|4|20/04/2018
613|27951353|074588|1|0|4|20/04/2018
614|27951361|074597|1|0|4|20/04/2018
615|27951379|074507|1|0|4|20/04/2018
616|27827983|234841|1|0|4|20/04/2018
617|27770712|234863|1|0|4|20/04/2018
618|27725898|234842|1|0|4|20/04/2018
619|27725906|234670|1|0|4|20/04/2018
620|27725609|234929|1|0|4|20/04/2018
621|27725617|234649|1|0|4|20/04/2018
622|27725575|234990|1|0|4|20/04/2018
623|27720733|234819|1|0|4|20/04/2018
624|27720741|234890|1|0|4|20/04/2018
625|27667298|234969|1|0|4|20/04/2018
626|27534894|234665|1|0|4|20/04/2018
627|27498561|234896|1|0|4|20/04/2018
628|27493828|235000|1|0|4|20/04/2018
629|27483043|234750|1|0|4|20/04/2018
630|24745535|234907|1|0|4|20/04/2018
631|24745436|234960|1|0|4|20/04/2018
632|24745303|234816|1|0|4|20/04/2018
633|24745147|234868|1|0|4|20/04/2018
634|24745089|234928|1|0|4|20/04/2018
635|24745097|235002|1|0|4|20/04/2018
636|24745063|234831|1|0|4|20/04/2018
